시도명,구명,동명,면적_km2,구성비_percent,행정동_수,법정동_수
서울시,종로구,소계,23.91,3.95,17.0,87
서울시,종로구,사직동,1.23,0.2,1.0,12
서울시,종로구,삼청동,1.49,0.25,1.0,7
서울시,종로구,부암동,2.27,0.38,1.0,3
서울시,종로구,평창동,8.87,1.47,1.0,2
서울시,종로구,무악동,0.36,0.06,1.0,1
서울시,종로구,교남동,0.35,0.06,1.0,6
서울시,종로구,가회동,0.54,0.09,1.0,4
서울시,종로구,종로1.2.3.4가동,2.35,0.39,1.0,28
서울시,종로구,종로5.6가동,0.6,0.1,1.0,5
서울시,종로구,이화동,0.78,0.13,1.0,3
서울시,종로구,혜화동,1.12,0.19,1.0,5
서울시,종로구,창신1동,0.31,0.05,1.0,1
서울시,종로구,창신2동,0.26,0.04,1.0,0
서울시,종로구,창신3동,0.23,0.04,1.0,0
서울시,종로구,숭인1동,0.23,0.04,1.0,1
서울시,종로구,숭인2동,0.35,0.06,1.0,0
서울시,종로구,청운효자동,2.57,0.42,1.0,9
서울시,중구,소계,9.96,1.65,15.0,74
서울시,중구,소공동,0.95,0.16,1.0,11
서울시,중구,회현동,0.84,0.14,1.0,7
서울시,중구,명동,0.99,0.16,1.0,18
서울시,중구,필동,1.14,0.19,1.0,7
서울시,중구,장충동,1.36,0.22,1.0,3
서울시,중구,광희동,0.74,0.12,1.0,10
서울시,중구,을지로동,0.6,0.1,1.0,10
서울시,중구,신당5동,0.39,0.06,1.0,0
서울시,중구,황학동,0.33,0.05,1.0,1
서울시,중구,중림동,0.48,0.08,1.0,4
서울시,중구,신당동,0.55,0.09,1.0,3
서울시,중구,다산동,0.51,0.08,1.0,0
서울시,중구,약수동,0.48,0.08,1.0,0
서울시,중구,청구동,0.34,0.06,1.0,0
서울시,중구,동화동,0.26,0.04,1.0,0
서울시,용산구,소계,21.87,3.61,16.0,36
서울시,용산구,후암동,0.86,0.14,1.0,1
서울시,용산구,용산2가동,1.96,0.32,1.0,2
서울시,용산구,남영동,1.19,0.2,1.0,4
서울시,용산구,원효로2동,0.71,0.12,1.0,5
서울시,용산구,효창동,0.44,0.07,1.0,1
서울시,용산구,용문동,0.28,0.05,1.0,2
서울시,용산구,이촌1동,2.86,0.47,1.0,1
서울시,용산구,이촌2동,1.22,0.2,1.0,0
서울시,용산구,이태원1동,0.57,0.09,1.0,1
서울시,용산구,이태원2동,0.86,0.14,1.0,0
서울시,용산구,서빙고동,2.8,0.46,1.0,4
서울시,용산구,보광동,0.71,0.12,1.0,1
서울시,용산구,청파동,0.91,0.15,1.0,4
서울시,용산구,원효로1동,0.59,0.1,1.0,4
서울시,용산구,한강로동,2.9,0.48,1.0,5
서울시,용산구,한남동,3.01,0.5,1.0,1
서울시,성동구,소계,16.82,2.78,17.0,17
서울시,성동구,왕십리2동,0.41,0.07,1.0,1
서울시,성동구,마장동,1.05,0.17,1.0,1
서울시,성동구,사근동,1.1,0.18,1.0,1
서울시,성동구,행당1동,0.59,0.1,1.0,1
서울시,성동구,행당2동,0.42,0.07,1.0,0
서울시,성동구,응봉동,0.57,0.09,1.0,1
서울시,성동구,금호1가동,0.46,0.08,1.0,1
서울시,성동구,금호4가동,0.84,0.14,1.0,1
서울시,성동구,성수1가1동,1.97,0.33,1.0,1
서울시,성동구,성수1가2동,0.89,0.15,1.0,0
서울시,성동구,성수2가1동,1.17,0.19,1.0,1
서울시,성동구,성수2가3동,1.03,0.17,1.0,0
서울시,성동구,송정동,0.75,0.12,1.0,1
서울시,성동구,용답동,2.31,0.38,1.0,1
서울시,성동구,왕십리도선동,0.72,0.12,1.0,3
서울시,성동구,금호2.3가동,0.64,0.11,1.0,2
서울시,성동구,옥수동,1.94,0.32,1.0,1
서울시,광진구,소계,17.06,2.82,15.0,7
서울시,광진구,화양동,1.16,0.19,1.0,1
서울시,광진구,군자동,0.74,0.12,1.0,1
서울시,광진구,중곡1동,0.62,0.1,1.0,1
서울시,광진구,중곡2동,0.55,0.09,1.0,0
서울시,광진구,중곡3동,0.6,0.1,1.0,0
서울시,광진구,중곡4동,2.32,0.38,1.0,0
서울시,광진구,능동,1.1,0.18,1.0,1
서울시,광진구,구의1동,0.56,0.09,1.0,1
서울시,광진구,구의2동,1.39,0.23,1.0,0
서울시,광진구,구의3동,1.02,0.17,1.0,0
서울시,광진구,광장동,2.39,0.39,1.0,1
서울시,광진구,자양1동,0.57,0.09,1.0,1
서울시,광진구,자양2동,1.68,0.28,1.0,0
서울시,광진구,자양3동,1.2,0.2,1.0,0
서울시,광진구,자양4동,1.16,0.19,1.0,0
서울시,동대문구,소계,14.22,2.35,14.0,10
서울시,동대문구,회기동,0.76,0.13,1.0,1
서울시,동대문구,휘경1동,0.63,0.1,1.0,1
서울시,동대문구,휘경2동,1.05,0.17,1.0,0
서울시,동대문구,청량리동,1.2,0.2,1.0,1
서울시,동대문구,용신동,1.61,0.27,1.0,2
서울시,동대문구,제기동,1.18,0.19,1.0,1
서울시,동대문구,전농1동,1.19,0.2,1.0,1
서울시,동대문구,전농2동,0.86,0.14,1.0,0
서울시,동대문구,답십리1동,0.81,0.13,1.0,1
서울시,동대문구,답십리2동,0.85,0.14,1.0,0
서울시,동대문구,장안1동,1.25,0.21,1.0,1
서울시,동대문구,장안2동,1.09,0.18,1.0,0
서울시,동대문구,이문1동,1.04,0.17,1.0,1
서울시,동대문구,이문2동,0.69,0.11,1.0,0
서울시,중랑구,소계,18.5,3.06,16.0,6
서울시,중랑구,면목2동,0.77,0.13,1.0,0
서울시,중랑구,면목4동,0.87,0.14,1.0,0
서울시,중랑구,면목5동,0.7,0.12,1.0,0
서울시,중랑구,면목7동,1.2,0.2,1.0,0
서울시,중랑구,상봉1동,0.88,0.15,1.0,1
서울시,중랑구,상봉2동,0.65,0.11,1.0,0
서울시,중랑구,중화1동,0.64,0.11,1.0,1
서울시,중랑구,중화2동,1.01,0.17,1.0,0
서울시,중랑구,묵1동,1.2,0.2,1.0,1
서울시,중랑구,묵2동,0.67,0.11,1.0,0
서울시,중랑구,망우3동,0.92,0.15,1.0,0
서울시,중랑구,신내1동,2.56,0.42,1.0,1
서울시,중랑구,신내2동,0.93,0.15,1.0,0
서울시,중랑구,면목본동,0.84,0.14,1.0,1
서울시,중랑구,면목3.8동,1.63,0.27,1.0,0
서울시,중랑구,망우본동,3.03,0.5,1.0,1
서울시,성북구,소계,24.58,4.06,20.0,39
서울시,성북구,돈암1동,0.49,0.08,1.0,4
서울시,성북구,돈암2동,0.48,0.08,1.0,6
서울시,성북구,안암동,1.33,0.22,1.0,8
서울시,성북구,보문동,0.56,0.09,1.0,1
서울시,성북구,정릉1동,0.44,0.07,1.0,0
서울시,성북구,정릉2동,1.17,0.19,1.0,5
서울시,성북구,정릉3동,3.71,0.61,1.0,7
서울시,성북구,정릉4동,3.13,0.52,1.0,1
서울시,성북구,길음1동,0.79,0.13,1.0,0
서울시,성북구,길음2동,0.58,0.1,1.0,0
서울시,성북구,월곡1동,0.81,0.13,1.0,0
서울시,성북구,월곡2동,1.36,0.22,1.0,1
서울시,성북구,장위1동,0.7,0.12,1.0,0
서울시,성북구,장위2동,0.67,0.11,1.0,1
서울시,성북구,장위3동,0.65,0.11,1.0,1
서울시,성북구,성북동,2.86,0.47,1.0,2
서울시,성북구,삼선동,0.92,0.15,1.0,1
서울시,성북구,동선동,0.73,0.12,1.0,0
서울시,성북구,종암동,1.46,0.24,1.0,0
서울시,성북구,석관동,1.73,0.29,1.0,1
서울시,강북구,소계,23.6,3.9,13.0,4
서울시,강북구,번1동,0.66,0.11,1.0,1
서울시,강북구,번2동,0.95,0.16,1.0,0
서울시,강북구,번3동,1.1,0.18,1.0,0
서울시,강북구,수유1동,1.67,0.28,1.0,1
서울시,강북구,수유2동,0.57,0.09,1.0,0
서울시,강북구,수유3동,0.72,0.12,1.0,0
서울시,강북구,삼양동,0.91,0.15,1.0,0
서울시,강북구,미아동,0.93,0.15,1.0,1
서울시,강북구,송중동,1.01,0.17,1.0,0
서울시,강북구,송천동,0.9,0.15,1.0,0
서울시,강북구,삼각산동,0.62,0.1,1.0,0
서울시,강북구,우이동,10.28,1.7,1.0,1
서울시,강북구,인수동,3.28,0.54,1.0,0
서울시,도봉구,소계,20.65,3.41,14.0,4
서울시,도봉구,쌍문1동,1.24,0.2,1.0,1
서울시,도봉구,쌍문2동,0.54,0.09,1.0,0
서울시,도봉구,쌍문3동,0.5,0.08,1.0,0
서울시,도봉구,쌍문4동,0.52,0.09,1.0,0
서울시,도봉구,방학1동,0.69,0.11,1.0,1
서울시,도봉구,방학2동,0.74,0.12,1.0,0
서울시,도봉구,방학3동,2.62,0.43,1.0,0
서울시,도봉구,창1동,0.88,0.15,1.0,1
서울시,도봉구,창2동,1.05,0.17,1.0,0
서울시,도봉구,창3동,0.67,0.11,1.0,0
서울시,도봉구,창4동,0.95,0.16,1.0,0
서울시,도봉구,창5동,0.7,0.12,1.0,0
서울시,도봉구,도봉1동,8.72,1.44,1.0,1
서울시,도봉구,도봉2동,0.83,0.14,1.0,0
서울시,노원구,소계,35.44,5.86,19.0,5
서울시,노원구,월계1동,1.16,0.19,1.0,1
서울시,노원구,월계2동,1.94,0.32,1.0,0
서울시,노원구,월계3동,1.17,0.19,1.0,0
서울시,노원구,공릉2동,6.82,1.13,1.0,0
서울시,노원구,하계1동,1.55,0.26,1.0,1
서울시,노원구,하계2동,0.51,0.08,1.0,0
서울시,노원구,중계본동,1.97,0.33,1.0,0
서울시,노원구,중계1동,0.63,0.1,1.0,1
서울시,노원구,중계4동,1.7,0.28,1.0,0
서울시,노원구,상계1동,5.62,0.93,1.0,1
서울시,노원구,상계2동,0.61,0.1,1.0,0
서울시,노원구,상계5동,1.01,0.17,1.0,0
서울시,노원구,상계8동,0.67,0.11,1.0,0
서울시,노원구,상계9동,0.81,0.13,1.0,0
서울시,노원구,상계10동,0.8,0.13,1.0,0
서울시,노원구,상계3.4동,5.05,0.83,1.0,0
서울시,노원구,상계6.7동,1.11,0.18,1.0,0
서울시,노원구,중계2.3동,0.9,0.15,1.0,0
서울시,노원구,공릉1동,1.41,0.23,1.0,1
서울시,은평구,소계,29.71,4.91,16.0,11
서울시,은평구,녹번동,1.79,0.3,1.0,1
서울시,은평구,불광1동,3.13,0.52,1.0,1
서울시,은평구,갈현1동,0.97,0.16,1.0,1
서울시,은평구,갈현2동,0.96,0.16,1.0,0
서울시,은평구,구산동,1.38,0.23,1.0,1
서울시,은평구,대조동,0.85,0.14,1.0,1
서울시,은평구,응암1동,1.2,0.2,1.0,1
서울시,은평구,응암2동,0.78,0.13,1.0,0
서울시,은평구,신사1동,0.84,0.14,1.0,1
서울시,은평구,신사2동,1.0,0.17,1.0,0
서울시,은평구,증산동,0.81,0.13,1.0,1
서울시,은평구,수색동,1.29,0.21,1.0,1
서울시,은평구,진관동,11.53,1.91,1.0,1
서울시,은평구,불광2동,1.38,0.23,1.0,0
서울시,은평구,응암3동,0.63,0.1,1.0,0
서울시,은평구,역촌동,1.16,0.19,1.0,1
서울시,서대문구,소계,17.63,2.91,14.0,20
서울시,서대문구,천연동,0.97,0.16,1.0,5
서울시,서대문구,홍제1동,1.23,0.2,1.0,1
서울시,서대문구,홍제2동,1.05,0.17,1.0,0
서울시,서대문구,홍제3동,0.81,0.13,1.0,0
서울시,서대문구,홍은1동,1.58,0.26,1.0,1
서울시,서대문구,홍은2동,2.06,0.34,1.0,0
서울시,서대문구,남가좌1동,0.51,0.08,1.0,1
서울시,서대문구,남가좌2동,0.77,0.13,1.0,0
서울시,서대문구,북가좌1동,0.55,0.09,1.0,1
서울시,서대문구,북가좌2동,0.84,0.14,1.0,0
서울시,서대문구,충현동,1.12,0.19,1.0,5
서울시,서대문구,북아현동,0.46,0.08,1.0,0
서울시,서대문구,신촌동,2.63,0.43,1.0,5
서울시,서대문구,연희동,3.05,0.5,1.0,1
서울시,마포구,소계,23.85,3.94,16.0,26
서울시,마포구,용강동,0.84,0.14,1.0,2
서울시,마포구,대흥동,0.88,0.15,1.0,2
서울시,마포구,염리동,0.43,0.07,1.0,1
서울시,마포구,신수동,0.78,0.13,1.0,4
서울시,마포구,서교동,1.65,0.27,1.0,2
서울시,마포구,합정동,1.69,0.28,1.0,1
서울시,마포구,망원1동,1.14,0.19,1.0,1
서울시,마포구,망원2동,0.67,0.11,1.0,0
서울시,마포구,연남동,0.65,0.11,1.0,1
서울시,마포구,성산1동,0.8,0.13,1.0,1
서울시,마포구,성산2동,2.07,0.34,1.0,1
서울시,마포구,상암동,8.4,1.39,1.0,1
서울시,마포구,도화동,0.62,0.1,1.0,2
서울시,마포구,서강동,1.45,0.24,1.0,4
서울시,마포구,공덕동,1.01,0.17,1.0,1
서울시,마포구,아현동,0.76,0.13,1.0,2
서울시,양천구,소계,17.41,2.88,18.0,3
서울시,양천구,목1동,1.41,0.23,1.0,1
서울시,양천구,목2동,1.03,0.17,1.0,0
서울시,양천구,목3동,0.53,0.09,1.0,0
서울시,양천구,목4동,0.57,0.09,1.0,0
서울시,양천구,목5동,1.81,0.3,1.0,0
서울시,양천구,신월1동,0.65,0.11,1.0,1
서울시,양천구,신월2동,0.61,0.1,1.0,0
서울시,양천구,신월3동,0.87,0.14,1.0,0
서울시,양천구,신월4동,0.52,0.09,1.0,0
서울시,양천구,신월5동,0.69,0.11,1.0,0
서울시,양천구,신월6동,0.41,0.07,1.0,0
서울시,양천구,신월7동,1.19,0.2,1.0,0
서울시,양천구,신정1동,0.7,0.12,1.0,1
서울시,양천구,신정2동,0.52,0.09,1.0,0
서울시,양천구,신정4동,1.01,0.17,1.0,0
서울시,양천구,신정3동,2.72,0.45,1.0,0
서울시,양천구,신정6동,0.96,0.16,1.0,0
서울시,양천구,신정7동,1.21,0.2,1.0,0
서울시,강서구,소계,41.45,6.85,20.0,13
서울시,강서구,염창동,1.74,0.29,1.0,1
서울시,강서구,등촌1동,0.64,0.11,1.0,1
서울시,강서구,등촌2동,0.92,0.15,1.0,0
서울시,강서구,등촌3동,0.79,0.13,1.0,0
서울시,강서구,화곡본동,0.98,0.16,1.0,1
서울시,강서구,화곡2동,0.45,0.07,1.0,0
서울시,강서구,화곡3동,0.53,0.09,1.0,0
서울시,강서구,화곡4동,0.82,0.14,1.0,0
서울시,강서구,화곡6동,1.11,0.18,1.0,0
서울시,강서구,화곡8동,0.53,0.09,1.0,0
서울시,강서구,가양1동,4.7,0.78,1.0,2
서울시,강서구,가양2동,1.0,0.17,1.0,0
서울시,강서구,가양3동,0.5,0.08,1.0,0
서울시,강서구,발산1동,2.94,0.49,1.0,1
서울시,강서구,공항동,10.87,1.8,1.0,4
서울시,강서구,방화1동,1.48,0.24,1.0,1
서울시,강서구,방화2동,6.41,1.06,1.0,1
서울시,강서구,방화3동,2.55,0.42,1.0,0
서울시,강서구,화곡1동,1.12,0.19,1.0,0
서울시,강서구,우장산동,1.36,0.22,1.0,1
서울시,구로구,소계,20.12,3.32,16.0,10
서울시,구로구,신도림동,1.47,0.24,1.0,1
서울시,구로구,구로1동,1.02,0.17,1.0,1
서울시,구로구,구로2동,1.76,0.29,1.0,0
서울시,구로구,구로3동,1.02,0.17,1.0,0
서울시,구로구,구로4동,0.46,0.08,1.0,0
서울시,구로구,구로5동,1.03,0.17,1.0,0
서울시,구로구,고척1동,1.16,0.19,1.0,1
서울시,구로구,고척2동,1.02,0.17,1.0,0
서울시,구로구,개봉2동,0.8,0.13,1.0,0
서울시,구로구,개봉3동,0.81,0.13,1.0,0
서울시,구로구,오류1동,0.59,0.1,1.0,1
서울시,구로구,오류2동,3.2,0.53,1.0,1
서울시,구로구,수궁동,2.67,0.44,1.0,2
서울시,구로구,가리봉동,0.4,0.07,1.0,1
서울시,구로구,개봉1동,1.31,0.22,1.0,1
서울시,구로구,항동,1.4,0.23,1.0,1
서울시,금천구,소계,13.02,2.15,10.0,3
서울시,금천구,가산동,2.52,0.42,1.0,1
서울시,금천구,독산1동,2.09,0.35,1.0,1
서울시,금천구,독산2동,0.6,0.1,1.0,0
서울시,금천구,독산3동,0.92,0.15,1.0,0
서울시,금천구,독산4동,0.59,0.1,1.0,0
서울시,금천구,시흥1동,1.71,0.28,1.0,1
서울시,금천구,시흥2동,1.26,0.21,1.0,0
서울시,금천구,시흥3동,1.07,0.18,1.0,0
서울시,금천구,시흥4동,0.87,0.14,1.0,0
서울시,금천구,시흥5동,1.39,0.23,1.0,0
서울시,영등포구,소계,24.55,4.06,18.0,34
서울시,영등포구,여의동,8.4,1.39,1.0,1
서울시,영등포구,당산1동,0.75,0.12,1.0,3
서울시,영등포구,당산2동,1.55,0.26,1.0,4
서울시,영등포구,양평1동,0.88,0.15,1.0,4
서울시,영등포구,양평2동,3.0,0.5,1.0,4
서울시,영등포구,신길1동,0.66,0.11,1.0,1
서울시,영등포구,신길3동,0.52,0.09,1.0,0
서울시,영등포구,신길4동,0.38,0.06,1.0,0
서울시,영등포구,신길5동,0.47,0.08,1.0,0
서울시,영등포구,신길6동,0.65,0.11,1.0,0
서울시,영등포구,신길7동,0.64,0.11,1.0,0
서울시,영등포구,대림1동,0.49,0.08,1.0,1
서울시,영등포구,대림2동,0.55,0.09,1.0,0
서울시,영등포구,대림3동,0.95,0.16,1.0,0
서울시,영등포구,영등포본동,1.02,0.17,1.0,1
서울시,영등포구,영등포동,1.26,0.21,1.0,8
서울시,영등포구,도림동,0.89,0.15,1.0,1
서울시,영등포구,문래동,1.49,0.25,1.0,6
서울시,동작구,소계,16.36,2.7,15.0,9
서울시,동작구,노량진2동,0.64,0.11,1.0,0
서울시,동작구,상도1동,1.51,0.25,1.0,2
서울시,동작구,상도2동,0.98,0.16,1.0,0
서울시,동작구,상도3동,0.6,0.1,1.0,0
서울시,동작구,상도4동,0.75,0.12,1.0,0
서울시,동작구,사당1동,0.79,0.13,1.0,0
서울시,동작구,사당3동,0.92,0.15,1.0,0
서울시,동작구,사당4동,0.38,0.06,1.0,0
서울시,동작구,사당5동,0.57,0.09,1.0,0
서울시,동작구,대방동,1.55,0.26,1.0,1
서울시,동작구,신대방1동,0.62,0.1,1.0,1
서울시,동작구,신대방2동,1.03,0.17,1.0,0
서울시,동작구,흑석동,1.68,0.28,1.0,1
서울시,동작구,노량진1동,1.58,0.26,1.0,2
서울시,동작구,사당2동,2.75,0.45,1.0,2
서울시,관악구,소계,29.57,4.89,21.0,3
서울시,관악구,보라매동,0.76,0.13,1.0,1
서울시,관악구,청림동,0.3,0.05,1.0,0
서울시,관악구,행운동,0.72,0.12,1.0,0
서울시,관악구,낙성대동,2.27,0.38,1.0,0
서울시,관악구,중앙동,0.39,0.06,1.0,0
서울시,관악구,인헌동,1.08,0.18,1.0,0
서울시,관악구,남현동,3.27,0.54,1.0,1
서울시,관악구,서원동,0.65,0.11,1.0,0
서울시,관악구,신원동,0.55,0.09,1.0,1
서울시,관악구,서림동,0.99,0.16,1.0,0
서울시,관악구,신사동,0.64,0.11,1.0,0
서울시,관악구,신림동,0.54,0.09,1.0,0
서울시,관악구,난향동,0.8,0.13,1.0,0
서울시,관악구,조원동,0.67,0.11,1.0,0
서울시,관악구,대학동,8.3,1.37,1.0,0
서울시,관악구,은천동,0.78,0.13,1.0,0
서울시,관악구,성현동,0.68,0.11,1.0,0
서울시,관악구,청룡동,1.18,0.19,1.0,0
서울시,관악구,난곡동,0.96,0.16,1.0,0
서울시,관악구,삼성동,2.66,0.44,1.0,0
서울시,관악구,미성동,1.38,0.23,1.0,0
서울시,서초구,소계,46.97,7.76,18.0,10
서울시,서초구,서초1동,1.42,0.23,1.0,0
서울시,서초구,서초2동,1.24,0.2,1.0,0
서울시,서초구,서초3동,2.93,0.48,1.0,2
서울시,서초구,서초4동,0.88,0.15,1.0,0
서울시,서초구,잠원동,1.76,0.29,1.0,1
서울시,서초구,반포본동,1.01,0.17,1.0,0
서울시,서초구,반포1동,1.0,0.17,1.0,0
서울시,서초구,반포2동,1.35,0.22,1.0,0
서울시,서초구,반포3동,1.28,0.21,1.0,1
서울시,서초구,반포4동,1.43,0.24,1.0,0
서울시,서초구,방배본동,0.67,0.11,1.0,0
서울시,서초구,방배1동,0.7,0.12,1.0,0
서울시,서초구,방배2동,1.93,0.32,1.0,0
서울시,서초구,방배3동,2.4,0.4,1.0,0
서울시,서초구,방배4동,0.98,0.16,1.0,0
서울시,서초구,양재1동,5.76,0.95,1.0,2
서울시,서초구,양재2동,7.58,1.25,1.0,1
서울시,서초구,내곡동,12.68,2.1,1.0,3
서울시,강남구,소계,39.5,6.53,22.0,14
서울시,강남구,신사동,1.89,0.31,1.0,1
서울시,강남구,개포3동,1.24,0.2,1.0,0
서울시,강남구,논현1동,1.25,0.21,1.0,1
서울시,강남구,논현2동,1.47,0.24,1.0,0
서울시,강남구,삼성1동,1.94,0.32,1.0,1
서울시,강남구,삼성2동,1.24,0.2,1.0,0
서울시,강남구,대치1동,0.79,0.13,1.0,1
서울시,강남구,대치2동,2.0,0.33,1.0,0
서울시,강남구,대치4동,0.73,0.12,1.0,0
서울시,강남구,역삼1동,2.35,0.39,1.0,1
서울시,강남구,역삼2동,1.15,0.19,1.0,0
서울시,강남구,도곡1동,1.02,0.17,1.0,1
서울시,강남구,도곡2동,1.02,0.17,1.0,0
서울시,강남구,개포1동,1.27,0.21,1.0,1
서울시,강남구,개포2동,2.51,0.41,1.0,0
서울시,강남구,개포4동,1.49,0.25,1.0,0
서울시,강남구,일원본동,2.58,0.43,1.0,1
서울시,강남구,일원1동,0.92,0.15,1.0,0
서울시,강남구,수서동,1.43,0.24,1.0,1
서울시,강남구,세곡동,6.36,1.05,1.0,3
서울시,강남구,압구정동,2.53,0.42,1.0,1
서울시,강남구,청담동,2.33,0.38,1.0,1
서울시,송파구,소계,33.88,5.6,27.0,13
서울시,송파구,풍납1동,0.77,0.13,1.0,1
서울시,송파구,풍납2동,1.59,0.26,1.0,0
서울시,송파구,거여1동,0.51,0.08,1.0,1
서울시,송파구,거여2동,0.53,0.09,1.0,0
서울시,송파구,마천1동,0.58,0.1,1.0,1
서울시,송파구,마천2동,0.89,0.15,1.0,0
서울시,송파구,방이1동,0.5,0.08,1.0,1
서울시,송파구,방이2동,0.8,0.13,1.0,0
서울시,송파구,오륜동,3.17,0.52,1.0,0
서울시,송파구,오금동,1.65,0.27,1.0,1
서울시,송파구,송파1동,0.79,0.13,1.0,1
서울시,송파구,송파2동,0.53,0.09,1.0,0
서울시,송파구,석촌동,0.95,0.16,1.0,1
서울시,송파구,삼전동,0.95,0.16,1.0,1
서울시,송파구,가락본동,1.13,0.19,1.0,1
서울시,송파구,가락1동,1.34,0.22,1.0,0
서울시,송파구,가락2동,0.96,0.16,1.0,0
서울시,송파구,문정1동,0.56,0.09,1.0,1
서울시,송파구,문정2동,2.2,0.36,1.0,0
서울시,송파구,장지동,1.37,0.23,1.0,1
서울시,송파구,위례동,2.55,0.42,1.0,0
서울시,송파구,잠실본동,0.94,0.16,1.0,1
서울시,송파구,잠실2동,2.18,0.36,1.0,0
서울시,송파구,잠실3동,1.49,0.25,1.0,0
서울시,송파구,잠실4동,1.56,0.26,1.0,1
서울시,송파구,잠실6동,2.79,0.46,1.0,0
서울시,송파구,잠실7동,0.6,0.1,1.0,0
서울시,강동구,소계,24.59,4.06,19.0,9
서울시,강동구,명일1동,0.61,0.1,1.0,1
서울시,강동구,명일2동,0.97,0.16,1.0,0
서울시,강동구,고덕1동,1.51,0.25,1.0,1
서울시,강동구,고덕2동,2.5,0.41,1.0,0
서울시,강동구,암사1동,1.02,0.17,1.0,1
서울시,강동구,암사2동,1.18,0.19,1.0,0
서울시,강동구,암사3동,2.51,0.41,1.0,0
서울시,강동구,천호1동,0.71,0.12,1.0,1
서울시,강동구,천호2동,1.57,0.26,1.0,0
서울시,강동구,천호3동,0.79,0.13,1.0,0
서울시,강동구,성내1동,0.58,0.1,1.0,1
서울시,강동구,성내2동,0.67,0.11,1.0,0
서울시,강동구,성내3동,0.71,0.12,1.0,0
서울시,강동구,길동,1.61,0.27,1.0,1
서울시,강동구,둔촌1동,0.92,0.15,1.0,1
서울시,강동구,둔촌2동,1.56,0.26,1.0,0
서울시,강동구,강일동,2.26,0.37,1.0,1
서울시,강동구,상일1동,1.82,0.3,1.0,1
서울시,강동구,상일2동,1.09,0.18,1.0,0
